,x1,x2,y
307,-0.9633434003846526,-0.2322072818079149,0
308,-0.9081298427253749,-0.3835724804965888,0
309,0.005051109357666117,1.019954445345843,0
310,0.8187661580159655,-0.09854542796428054,1
311,0.3884892233237359,-0.545432439192183,1
312,-0.7020169431736828,-0.1733078826793314,1
313,-0.20107371342080516,0.9412882035816518,0
314,1.0309639281421652,-0.028643981073129755,0
315,-0.8635817454225784,0.5513333230954856,0
316,0.8313736967767528,0.38820020267762023,0
317,-0.9529604956752782,-0.5171411900752299,0
318,0.14688495442894525,0.8221675349789215,1
319,-0.7205543796926432,-0.3614752336884863,1
320,-0.30602062331267477,-1.0165697532810565,0
321,0.2010008972795293,1.0004595008804955,0
322,-0.4284486497496496,-0.7122812280408876,1
323,0.6936588873076477,-0.7068962094464775,0
324,-0.880104622632492,0.20240546723208772,1
325,0.7861050385067291,0.5601723470526069,0
326,-0.9744488175985716,0.03902201386191215,0
327,-0.7677424193712015,-0.22487213959756197,1
328,-0.7501967199267984,0.07054547295817166,1
329,0.03222770512865355,0.8001358802594172,1
330,-0.2082537759986824,0.7504648284901847,1
331,0.9683679047690166,0.12280634890101104,0
332,-0.5393081967112786,0.6959433385018781,0
333,0.9674468745921694,-0.2400198774481942,0
334,-0.1424861250638648,-0.9988401760614254,0
335,-0.6593551739865771,-0.29967653998705956,1
336,0.6894743893290277,0.7414825940962432,0
337,0.1105666155345745,-0.756383065786327,1
338,0.31809833475488763,-0.6933004039069874,1
339,0.3669783492432206,1.0099626862144735,0
340,0.05747104066565012,1.0095472509365988,0
341,0.7349573655918198,0.38023541230156,1
342,-0.03241975706186063,-0.8166517876556674,1
343,0.5955042336209837,0.4141337896211584,1
344,0.6563567797419039,-0.5010617079407268,1
345,-0.5738400137277031,-0.7387035695622881,0
346,-0.6731783692822056,0.6754251187619353,0
347,-0.9723404578329715,-0.1303679373964894,0
348,0.22836302023842156,0.8322242577469078,1
349,0.673636031183722,0.3664459134419433,1
350,0.4972912382775519,0.8874227607821487,0
351,0.7629664443581247,-0.33161235116904686,1
352,-0.49092098352862107,0.7517891458845543,0
353,0.30516017647477545,0.7171954261880701,1
354,0.5007070782022826,0.6028357684807977,1
355,0.4044596576868369,-0.8697034900660632,0
356,-0.0927556461212505,0.7471037194652927,1
357,0.8825486995517646,-0.6138152621049054,0
358,0.7761214049744117,-0.3147719210810055,1
359,0.6122950426178273,0.7630180188956165,0
360,-0.7156215314399254,0.3697541524808451,1
361,0.6076044356682273,-0.5515494219138222,1
362,0.27593751987913256,-0.7980414201406363,1
363,0.8369534179939211,-0.2648375678518979,1
364,-0.21134389205435034,-0.7545184248908667,1
365,-0.6620484624946466,-0.38938463266818285,1
366,0.7725734641666239,-0.036312078802222945,1
367,0.7387058029501183,0.2737869688394797,1
368,-0.26795427220144674,0.6887427618720345,1
369,0.03257217908673505,-0.8669640296272014,1
370,-0.6102204590037279,0.49315321764731396,1
371,0.8120828263528307,-0.5518834028154014,0
372,-0.5590252972989029,0.530761409673936,1
373,-0.5318492638394504,0.5501168379175329,1
374,-0.5576768587038312,-0.5852772504196233,1
375,0.4565102842577425,0.6520093341450551,1
376,-0.5490316457828717,-0.8835262226861015,0
377,0.02237129491372508,-0.8751385978484685,0
378,0.807845185341624,0.09623264069679814,1
379,0.4163785258010516,-0.8045324536838843,0
380,0.8715139216463087,0.45022116357449504,0
381,-0.47725915075003067,0.6362786802844302,1
382,0.14441318666192718,-0.9493064396276181,0
383,-0.031469132976280505,-1.047275734033451,0
384,-0.8392939629520013,0.5665466829479932,0
385,-0.6956208009297402,-0.737658821388647,0
386,0.07799864409530229,0.7534528835159928,1
387,0.877790136437988,-0.37998424019809524,0
388,-0.2913190918295815,-0.7818502501267575,1
389,0.494871073876494,-0.5580765446631617,1
390,1.0055234259001753,-0.1342340429187808,0
391,-0.4426311024146728,-1.0016207818796072,0
392,0.6728794499304402,0.7218243990554306,0
393,-0.843442743843723,-0.005472248622454982,1
394,-0.61252941274796,-0.608997099444082,1
395,0.6573432395944991,-0.7408787862130337,0
396,-0.8634440413438204,0.3322270084837155,0
397,-0.8678109394833026,0.3023764844114216,1
398,-0.2713666080844147,0.9211622015622073,0
399,0.3438483715909715,-0.9192735912720769,0
